Time,temperature,humidity,co2,tvoc
2021-04-11 23:00:06+00:00,17.725833333333334,66.84166666666668,1045.1666666666667,97.66666666666669
2021-04-11 22:00:06+00:00,17.776666666666667,66.89416666666666,980.5,87.83333333333331
2021-04-11 21:00:06+00:00,17.811666666666667,67.1075,940.9166666666664,81.91666666666667
2021-04-11 20:00:06+00:00,17.856666666666666,67.27583333333335,859.1666666666665,69.58333333333333
2021-04-11 19:00:06+00:00,17.86,67.05416666666667,799.3333333333335,60.25
2021-04-11 18:00:06+00:00,17.88333333333333,66.56666666666666,758.5833333333335,54.16666666666666
2021-04-11 17:00:06+00:00,17.913333333333327,66.06416666666667,748.1666666666665,52.58333333333334
2021-04-11 16:00:06+00:00,17.965000000000003,65.71666666666665,745.8333333333335,52.41666666666666
2021-04-11 15:00:06+00:00,18.01666666666668,65.54333333333334,769.0,55.58333333333334
2021-04-11 14:00:06+00:00,18.011666666666667,65.58916666666666,787.3333333333335,58.33333333333334
2021-04-11 13:00:06+00:00,17.955833333333334,65.54916666666666,801.5,60.66666666666666
2021-04-11 12:00:06+00:00,17.912499999999994,65.46,813.3333333333335,62.66666666666666
2021-04-11 11:00:06+00:00,17.919166666666666,65.21499999999999,834.3333333333335,65.83333333333333
2021-04-11 10:00:06+00:00,17.910000000000004,65.3375,824.6666666666665,64.41666666666667
2021-04-11 09:00:06+00:00,17.897499999999994,65.27333333333333,824.9166666666665,64.41666666666667
2021-04-11 08:00:06+00:00,17.9025,65.2025,839.5,66.41666666666667
2021-04-11 07:00:06+00:00,17.901666666666664,65.33416666666666,853.0,68.58333333333333
2021-04-11 06:00:06+00:00,17.915833333333328,65.39583333333333,870.4166666666665,71.25
2021-04-11 05:00:06+00:00,17.938333333333333,65.30499999999999,898.0833333333335,75.41666666666667
2021-04-11 04:00:06+00:00,17.960833333333326,65.07166666666666,943.9166666666664,82.41666666666667
2021-04-11 03:00:06+00:00,17.989166666666666,64.88916666666667,994.0,89.83333333333331
2021-04-11 02:00:06+00:00,18.015000000000004,64.92333333333335,1036.75,96.41666666666669
2021-04-11 01:00:06+00:00,18.045833333333334,64.91583333333334,1515.0,289.9166666666667
2021-04-11 00:00:06+00:00,18.079166666666666,64.81,1749.666666666667,390.58333333333326
2021-04-10 23:00:06+00:00,18.131666666666664,64.82166666666667,1742.5,382.41666666666674
2021-04-10 22:00:06+00:00,18.176666666666666,65.005,1722.333333333333,360.33333333333326
2021-04-10 21:00:06+00:00,18.225,65.21583333333332,1654.083333333333,294.6666666666667
2021-04-10 20:00:06+00:00,18.2825,65.455,1590.083333333333,237.66666666666663
2021-04-10 19:00:06+00:00,18.3325,65.60416666666666,1547.583333333333,205.0
2021-04-10 18:00:06+00:00,18.386666666666674,65.55499999999999,1545.833333333333,203.66666666666663
2021-04-10 17:00:06+00:00,18.430000000000003,65.54416666666667,1564.833333333333,217.75
2021-04-10 16:00:06+00:00,18.4725,65.75666666666667,1588.833333333333,235.0833333333333
2021-04-10 15:00:06+00:00,18.495,65.56666666666666,1602.416666666667,247.75
2021-04-10 14:00:06+00:00,18.5275,64.015,1631.333333333333,273.8333333333333
2021-04-10 13:00:06+00:00,18.556666666666672,62.93583333333333,1632.0,274.5833333333333
2021-04-10 12:00:06+00:00,18.593333333333334,62.19333333333333,1616.083333333333,260.5833333333333
2021-04-10 11:00:06+00:00,18.5975,61.54666666666666,1595.166666666667,240.8333333333333
2021-04-10 10:00:06+00:00,18.626666666666665,60.42416666666667,1581.166666666667,229.66666666666663
2021-04-10 09:00:06+00:00,18.675833333333326,59.103333333333346,1566.666666666667,219.16666666666663
2021-04-10 08:00:06+00:00,18.706666666666663,58.785833333333336,1545.916666666667,203.41666666666663
2021-04-10 07:00:06+00:00,18.746666666666666,58.56166666666667,1519.583333333333,184.66666666666663
2021-04-10 06:00:06+00:00,18.808333333333334,58.06083333333333,1495.416666666667,169.41666666666666
2021-04-10 05:00:06+00:00,18.8625,57.715,1466.666666666667,162.16666666666666
2021-04-10 04:00:06+00:00,18.921666666666667,57.58583333333333,1473.75,163.25
2021-04-10 03:00:06+00:00,18.98583333333333,57.68,1483.5,164.33333333333334
2021-04-10 02:00:06+00:00,19.0825,57.92500000000001,1493.666666666667,166.33333333333334
2021-04-10 01:00:06+00:00,19.165833333333328,58.05666666666667,1108.75,107.16666666666669
2021-04-10 00:00:06+00:00,19.2475,57.95666666666668,1052.5,98.83333333333331
2021-04-09 23:00:06+00:00,19.352500000000006,57.82750000000001,995.5,90.25
2021-04-09 22:00:06+00:00,19.466666666666672,57.73999999999999,965.8333333333336,85.66666666666667
2021-04-09 21:00:06+00:00,19.605,57.43166666666665,914.6666666666664,77.83333333333333
2021-04-09 20:00:06+00:00,19.769166666666667,56.91916666666666,780.3333333333335,57.58333333333334
2021-04-09 19:00:06+00:00,19.981666666666666,56.22083333333333,664.5833333333334,39.75
2021-04-09 18:00:06+00:00,20.340833333333336,54.84666666666666,595.4166666666666,29.25
2021-04-09 17:00:06+00:00,21.060833333333328,52.61333333333334,505.33333333333326,15.5
2021-04-09 16:00:06+00:00,21.77666666666667,50.95833333333334,451.16666666666674,7.416666666666668
2021-04-09 15:00:06+00:00,20.726666666666667,53.33000000000001,426.58333333333326,3.6666666666666665
2021-04-09 14:00:06+00:00,20.314166666666672,53.56916666666667,400.58333333333326,0.0
2021-04-09 13:00:06+00:00,21.7875,47.68666666666667,422.25,3.083333333333333
2021-04-09 12:00:06+00:00,22.5525,46.49083333333334,432.5,4.416666666666667
