,Time,temperature,humidity,tvoc,co2
4639,2020-05-31T03:32:27Z,25.3816666666667,61.115,17.8333333333333,519.166666666667
4640,2020-05-31T03:02:27Z,25.39,61.0966666666667,17.5,517.5
4641,2020-05-31T02:32:27Z,25.4133333333333,61.0666666666667,17.8333333333333,519.166666666667
4642,2020-05-31T02:02:27Z,25.4416666666667,61.06,18,520
4643,2020-05-31T01:32:27Z,25.4566666666667,61.04,18.3333333333333,522
4644,2020-05-31T01:02:27Z,25.4783333333333,61.0316666666667,18.6666666666667,524
4645,2020-05-31T00:32:27Z,25.5016666666667,61.015,19,526
4646,2020-05-31T00:02:27Z,25.5083333333333,61,19,526
4647,2020-05-30T23:32:27Z,25.535,60.9816666666667,19,528.5
4648,2020-05-30T23:02:27Z,25.5516666666667,60.98,19,530.166666666667
4649,2020-05-30T22:32:27Z,25.5716666666667,60.9733333333333,19,531
4650,2020-05-30T22:02:27Z,25.6,60.9583333333333,19.1666666666667,531
4651,2020-05-30T21:32:27Z,25.6266666666667,60.935,19.1666666666667,531.833333333333
4652,2020-05-30T21:02:27Z,25.645,60.93,19,531
4653,2020-05-30T20:32:27Z,25.6666666666667,60.9066666666667,19,531
4654,2020-05-30T20:02:27Z,25.6883333333333,60.905,19,527.666666666667
4655,2020-05-30T19:32:27Z,25.6983333333333,60.875,17.3333333333333,515.833333333333
4656,2020-05-30T19:02:27Z,25.7333333333333,60.8416666666667,13.3333333333333,491.333333333333
4657,2020-05-30T18:32:27Z,25.77,60.8383333333333,11.1666666666667,477.666666666667
4658,2020-05-30T18:02:27Z,25.7783333333333,60.7783333333333,11.1666666666667,477.833333333333
4659,2020-05-30T17:32:27Z,25.81,60.7383333333333,10.6666666666667,475.333333333333
4660,2020-05-30T17:02:27Z,25.8183333333333,60.72,10.8333333333333,476.166666666667
4661,2020-05-30T16:32:27Z,25.8483333333333,60.655,10,472
4662,2020-05-30T16:02:27Z,25.86,60.5683333333333,10,466
4663,2020-05-30T15:32:27Z,25.8833333333333,60.52,9.5,464.5
4664,2020-05-30T15:02:27Z,25.915,60.4466666666667,8.83333333333333,462.333333333333
4665,2020-05-30T14:32:27Z,25.9233333333333,60.4016666666667,8.33333333333333,460.333333333333
4666,2020-05-30T14:02:27Z,25.9233333333333,60.3066666666667,8.16666666666667,458
4667,2020-05-30T13:32:27Z,25.94,60.2366666666667,7.83333333333333,455.666666666667
4668,2020-05-30T13:02:27Z,25.95,60.2216666666667,7,450
4669,2020-05-30T12:32:27Z,25.9666666666667,60.195,7,447.333333333333
4670,2020-05-30T12:02:27Z,25.9666666666667,60.07,6.33333333333333,444.333333333333
4671,2020-05-30T11:32:27Z,25.9683333333333,59.9216666666667,5.66666666666667,440.166666666667
4672,2020-05-30T11:02:27Z,25.9716666666667,59.78,6.16666666666667,445
4673,2020-05-30T10:32:27Z,25.9766666666667,59.65,6,443.666666666667
4674,2020-05-30T10:02:27Z,25.9666666666667,59.5983333333333,6.33333333333333,445.666666666667
4675,2020-05-30T09:32:27Z,25.9166666666667,59.5216666666667,5.16666666666667,437.833333333333
4676,2020-05-30T09:02:27Z,25.8933333333333,59.5816666666667,5,434.666666666667
4677,2020-05-30T08:32:27Z,25.8016666666667,59.6916666666667,6.33333333333333,444
4678,2020-05-30T08:02:27Z,25.665,59.855,10.8333333333333,473.333333333333
4679,2020-05-30T07:32:27Z,25.5666666666667,59.8983333333333,21.5,543.833333333333
